transaction_id,user_id,timestamp,amount,recipient_id,transaction_type,device_id,location,is_fraud,fraud_type
TXN_00000623,USER_0086,2025-11-03 23:44:19.649146,18073.65,RECIP_0176,P2M,DEV_034,Delhi,1,fake_refund
TXN_00000624,USER_0701,2025-11-12 04:44:19.649152,5998.9,RECIP_0144,Recharge,DEV_082,Kolkata,0,legitimate
TXN_00000625,USER_0521,2025-11-09 03:41:19.649158,19598.84,RECIP_0336,P2M,DEV_100,Hyderabad,0,legitimate
TXN_00000626,USER_0117,2025-10-25 10:19:19.649164,2853.83,RECIP_0141,P2M,DEV_087,Delhi,0,legitimate
TXN_00000627,USER_0691,2025-09-06 13:28:19.649169,10,RECIP_0097,Recharge,DEV_077,Delhi,1,micropay_scam
TXN_00000628,USER_0657,2025-10-05 17:50:19.649175,17917.4,RECIP_0186,P2M,DEV_023,Kolkata,0,legitimate
TXN_00000629,USER_0462,2025-10-02 02:19:19.649181,2461.27,RECIP_0127,Recharge,DEV_037,Delhi,0,legitimate
TXN_00000630,USER_0098,2025-09-13 14:29:19.649187,14150.52,RECIP_0370,P2P,DEV_072,Kolkata,0,legitimate
TXN_00000631,USER_0834,2025-10-01 13:17:19.649193,30992.02,RECIP_0011,P2P,DEV_100,Chennai,0,legitimate
TXN_00000632,USER_0888,2025-11-08 21:35:19.649199,32596.22,RECIP_0021,P2M,DEV_077,Bangalore,1,new_recipient
TXN_00000633,USER_0756,2025-09-14 04:17:19.649204,4660.08,RECIP_0177,Recharge,DEV_040,Delhi,0,legitimate
TXN_00000634,USER_0087,2025-11-03 17:23:19.649210,9142.57,RECIP_0021,Bill Payment,DEV_052,Kolkata,0,legitimate
TXN_00000635,USER_0278,2025-09-11 04:40:19.649216,34139.17,RECIP_0359,P2M,DEV_002,Delhi,0,legitimate
TXN_00000636,USER_0036,2025-10-02 05:21:19.649223,5616.31,RECIP_0061,P2P,DEV_065,Hyderabad,0,legitimate
TXN_00000637,USER_0181,2025-09-21 02:06:19.649228,19757.6,RECIP_0295,P2M,DEV_093,Hyderabad,1,velocity_attack
TXN_00000638,USER_0417,2025-10-31 01:23:19.649234,5170.14,RECIP_0464,Bill Payment,DEV_029,Mumbai,0,legitimate
TXN_00000639,USER_0268,2025-12-04 09:16:19.649240,57949.86,RECIP_0017,P2M,DEV_029,Bangalore,1,new_recipient
TXN_00000640,USER_0428,2025-09-14 11:24:19.649245,16712.98,RECIP_0406,P2M,DEV_095,Hyderabad,0,legitimate
TXN_00000641,USER_0490,2025-11-23 14:07:19.649251,7816.0,RECIP_0289,Recharge,DEV_060,Bangalore,0,legitimate
TXN_00000642,USER_0259,2025-10-11 19:08:19.649257,2614.93,RECIP_0042,P2P,DEV_003,Delhi,0,legitimate
TXN_00000643,USER_0570,2025-10-30 03:09:19.649263,13541.31,RECIP_0373,Recharge,DEV_057,Delhi,0,legitimate
TXN_00000644,USER_0576,2025-10-14 01:19:19.649269,56884.88,RECIP_0197,P2M,DEV_060,Delhi,0,legitimate
TXN_00000645,USER_0796,2025-10-03 20:58:19.649275,15792.62,RECIP_0152,P2M,DEV_098,Mumbai,1,new_recipient
TXN_00000646,USER_0073,2025-11-09 19:17:19.649281,1083.29,RECIP_0156,Recharge,DEV_028,Delhi,0,legitimate
TXN_00000647,USER_0734,2025-10-23 08:48:19.649286,2770.1,RECIP_0207,Bill Payment,DEV_031,Hyderabad,0,legitimate
TXN_00000648,USER_0109,2025-10-11 04:03:19.649292,10,RECIP_0403,Recharge,DEV_039,Delhi,1,micropay_scam
TXN_00000649,USER_0449,2025-11-12 01:19:19.649298,2,RECIP_0419,Bill Payment,DEV_036,Chennai,1,micropay_scam
TXN_00000650,USER_0168,2025-11-28 14:03:19.649304,11572.51,RECIP_0498,Recharge,DEV_084,Kolkata,0,legitimate
TXN_00000651,USER_0875,2025-10-02 14:45:19.649310,45098.44,RECIP_0310,P2M,DEV_023,Delhi,1,velocity_attack
TXN_00000652,USER_0992,2025-11-20 22:22:19.649315,4856.78,RECIP_0064,P2P,DEV_052,Chennai,0,legitimate
TXN_00000653,USER_0218,2025-10-30 17:31:19.649321,16978.69,RECIP_0432,Bill Payment,DEV_041,Kolkata,0,legitimate
TXN_00000654,USER_0863,2025-09-06 07:13:19.649327,24828.93,RECIP_0305,Recharge,DEV_099,Kolkata,0,legitimate
TXN_00000655,USER_0337,2025-10-05 13:30:19.649333,13393.63,RECIP_0179,Recharge,DEV_073,Kolkata,1,fake_refund
TXN_00000656,USER_0619,2025-11-18 23:12:19.649338,6971.99,RECIP_0007,P2P,DEV_083,Delhi,0,legitimate
TXN_00000657,USER_0264,2025-09-09 04:25:19.649344,37427.64,RECIP_0231,Recharge,DEV_035,Bangalore,1,velocity_attack
TXN_00000658,USER_0314,2025-09-24 08:43:19.649350,8468.02,RECIP_0007,Recharge,DEV_082,Chennai,0,legitimate
TXN_00000659,USER_0919,2025-09-11 16:36:19.649356,7876.59,RECIP_0332,P2P,DEV_069,Hyderabad,0,legitimate
TXN_00000660,USER_0486,2025-10-02 15:16:19.649361,5372.57,RECIP_0107,P2P,DEV_081,Kolkata,0,legitimate
TXN_00000661,USER_0846,2025-11-28 23:52:19.649367,20266.72,RECIP_0237,P2P,DEV_068,Delhi,0,legitimate
TXN_00000662,USER_0502,2025-10-26 08:22:19.649373,2117.65,RECIP_0418,Bill Payment,DEV_006,Chennai,0,legitimate
TXN_00000663,USER_0884,2025-09-25 14:41:19.649380,21853.19,RECIP_0493,P2P,DEV_039,Mumbai,1,new_recipient
TXN_00000664,USER_0919,2025-09-30 23:45:19.649385,6451.8,RECIP_0388,P2P,DEV_040,Chennai,0,legitimate
TXN_00000665,USER_0569,2025-11-05 16:47:19.649391,2894.17,RECIP_0327,P2P,DEV_081,Chennai,0,legitimate
TXN_00000666,USER_0357,2025-11-18 14:37:19.649397,9745.91,RECIP_0002,Recharge,DEV_077,Kolkata,0,legitimate
TXN_00000667,USER_0780,2025-11-24 15:21:19.649403,2653.33,RECIP_0392,Recharge,DEV_096,Mumbai,0,legitimate
TXN_00000668,USER_0636,2025-10-02 16:37:19.649408,22234.78,RECIP_0075,Recharge,DEV_033,Mumbai,0,legitimate
TXN_00000669,USER_0609,2025-11-27 05:47:19.649414,4335.3,RECIP_0332,Bill Payment,DEV_099,Chennai,0,legitimate
TXN_00000670,USER_0116,2025-11-09 05:56:19.649420,2,RECIP_0296,P2M,DEV_100,Mumbai,1,micropay_scam
TXN_00000671,USER_0313,2025-11-12 13:37:19.649425,18797.57,RECIP_0098,P2P,DEV_058,Delhi,0,legitimate
TXN_00000672,USER_0432,2025-11-24 06:06:19.649431,3544.82,RECIP_0357,P2M,DEV_092,Bangalore,0,legitimate
TXN_00000673,USER_0135,2025-11-05 21:58:19.649437,1314.02,RECIP_0113,P2P,DEV_098,Chennai,0,legitimate
TXN_00000674,USER_0909,2025-10-26 09:02:19.649443,4115.91,RECIP_0238,Bill Payment,DEV_032,Bangalore,0,legitimate
TXN_00000675,USER_0630,2025-09-21 16:07:19.649448,1066.26,RECIP_0452,P2M,DEV_097,Delhi,0,legitimate
TXN_00000676,USER_0175,2025-09-09 22:46:19.649454,2931.72,RECIP_0059,P2M,DEV_034,Kolkata,0,legitimate
TXN_00000677,USER_0608,2025-09-09 10:22:19.649460,2655.18,RECIP_0352,P2P,DEV_009,Delhi,0,legitimate
TXN_00000678,USER_0736,2025-10-14 01:56:19.649466,11991.76,RECIP_0255,Recharge,DEV_096,Mumbai,1,fake_refund
TXN_00000679,USER_0909,2025-09-07 00:18:19.649471,30565.21,RECIP_0144,Bill Payment,DEV_080,Mumbai,0,legitimate
TXN_00000680,USER_0711,2025-10-18 01:35:19.649477,3098.88,RECIP_0177,P2P,DEV_034,Hyderabad,0,legitimate
TXN_00000681,USER_0618,2025-11-05 14:29:19.649483,8484.95,RECIP_0386,P2P,DEV_010,Mumbai,0,legitimate
TXN_00000682,USER_0754,2025-09-15 15:41:19.649488,6353.79,RECIP_0434,Bill Payment,DEV_008,Kolkata,0,legitimate
TXN_00000683,USER_1000,2025-11-13 18:53:19.649494,5453.78,RECIP_0142,Recharge,DEV_058,Bangalore,0,legitimate
TXN_00000684,USER_0600,2025-10-20 15:38:19.649500,7999.84,RECIP_0153,P2M,DEV_068,Delhi,0,legitimate
TXN_00000685,USER_0153,2025-09-18 03:56:19.649506,701.42,RECIP_0150,Bill Payment,DEV_078,Kolkata,0,legitimate
TXN_00000686,USER_0759,2025-11-27 01:59:19.649514,11643.34,RECIP_0419,P2P,DEV_014,Chennai,0,legitimate
TXN_00000687,USER_0980,2025-09-25 00:22:19.649520,1012.6,RECIP_0174,P2P,DEV_038,Delhi,0,legitimate
TXN_00000688,USER_0985,2025-09-20 01:06:19.649525,36550.13,RECIP_0172,Recharge,DEV_025,Delhi,1,new_recipient
TXN_00000689,USER_0169,2025-11-07 08:58:19.649531,5141.36,RECIP_0489,P2P,DEV_087,Delhi,0,legitimate
TXN_00000690,USER_0838,2025-10-08 10:37:19.649537,9809.29,RECIP_0096,Recharge,DEV_049,Kolkata,0,legitimate
TXN_00000691,USER_0519,2025-10-16 14:36:19.649543,2223.82,RECIP_0239,Recharge,DEV_064,Hyderabad,0,legitimate
TXN_00000692,USER_0422,2025-09-10 01:27:19.649550,18266.14,RECIP_0008,Bill Payment,DEV_042,Chennai,1,fake_refund
TXN_00000693,USER_0480,2025-10-14 07:02:19.649556,19363.03,RECIP_0433,Bill Payment,DEV_058,Chennai,0,legitimate
TXN_00000694,USER_0076,2025-10-05 10:52:19.649562,23400.18,RECIP_0140,P2P,DEV_090,Hyderabad,0,legitimate
TXN_00000695,USER_0885,2025-12-04 12:05:19.649569,6285.12,RECIP_0282,Bill Payment,DEV_036,Mumbai,0,legitimate
TXN_00000696,USER_0702,2025-10-19 11:19:19.649575,2,RECIP_0226,Bill Payment,DEV_093,Chennai,1,micropay_scam
TXN_00000697,USER_0937,2025-10-31 16:25:19.649580,3543.54,RECIP_0107,Recharge,DEV_096,Kolkata,0,legitimate
TXN_00000698,USER_0457,2025-09-11 02:35:19.649586,3465.39,RECIP_0393,P2P,DEV_057,Hyderabad,0,legitimate
TXN_00000699,USER_0118,2025-09-24 00:00:19.649592,3013.83,RECIP_0280,Bill Payment,DEV_023,Chennai,0,legitimate
TXN_00000700,USER_0482,2025-11-06 16:40:19.649598,3888.39,RECIP_0031,Bill Payment,DEV_021,Delhi,0,legitimate
TXN_00000701,USER_0563,2025-11-06 18:10:19.649603,8050.74,RECIP_0131,Bill Payment,DEV_053,Mumbai,0,legitimate
TXN_00000702,USER_0896,2025-11-05 03:33:19.649609,3852.8,RECIP_0349,P2M,DEV_007,Chennai,0,legitimate
TXN_00000703,USER_0657,2025-10-17 22:23:19.649615,26072.2,RECIP_0101,Bill Payment,DEV_010,Kolkata,1,new_recipient
TXN_00000704,USER_0166,2025-10-31 21:04:19.649620,4116.67,RECIP_0102,P2M,DEV_047,Delhi,0,legitimate
TXN_00000705,USER_0939,2025-10-25 18:53:19.649626,3977.93,RECIP_0060,Recharge,DEV_084,Hyderabad,0,legitimate
TXN_00000706,USER_0896,2025-11-03 23:11:19.649632,1302.6,RECIP_0154,P2M,DEV_072,Kolkata,0,legitimate
TXN_00000707,USER_0307,2025-11-18 11:44:19.649638,2420.97,RECIP_0292,P2P,DEV_060,Mumbai,0,legitimate
TXN_00000708,USER_0605,2025-09-08 23:57:19.649644,28882.69,RECIP_0321,P2M,DEV_043,Bangalore,1,new_recipient
TXN_00000709,USER_0561,2025-10-01 23:01:19.649650,8803.45,RECIP_0070,Recharge,DEV_084,Bangalore,0,legitimate
TXN_00000710,USER_0631,2025-11-17 00:05:19.649656,4879.01,RECIP_0236,Recharge,DEV_087,Delhi,0,legitimate
TXN_00000711,USER_0338,2025-10-08 19:29:19.649662,4789.34,RECIP_0382,Recharge,DEV_082,Mumbai,0,legitimate
TXN_00000712,USER_0633,2025-09-26 18:42:19.649667,15043.26,RECIP_0251,Recharge,DEV_100,Bangalore,1,fake_refund
TXN_00000713,USER_0090,2025-10-29 21:18:19.649673,4051.8,RECIP_0063,Bill Payment,DEV_095,Mumbai,0,legitimate
TXN_00000714,USER_0312,2025-10-12 14:47:19.649684,5422.82,RECIP_0203,P2P,DEV_004,Hyderabad,0,legitimate
TXN_00000715,USER_0092,2025-11-01 02:57:19.649690,2420.0,RECIP_0434,P2M,DEV_051,Bangalore,0,legitimate
TXN_00000716,USER_0651,2025-11-18 00:51:19.649696,16407.2,RECIP_0250,P2M,DEV_057,Bangalore,1,velocity_attack
TXN_00000717,USER_0922,2025-12-02 15:22:19.649702,12648.78,RECIP_0151,P2M,DEV_041,Kolkata,0,legitimate
TXN_00000718,USER_0999,2025-11-11 08:32:19.649708,5602.49,RECIP_0342,Recharge,DEV_080,Delhi,0,legitimate
TXN_00000719,USER_0969,2025-11-22 10:38:19.649714,5488.77,RECIP_0495,Bill Payment,DEV_065,Bangalore,0,legitimate
TXN_00000720,USER_0905,2025-10-12 07:09:19.649720,26329.33,RECIP_0418,P2M,DEV_096,Hyderabad,1,velocity_attack
TXN_00000721,USER_0409,2025-10-03 16:08:19.649725,3579.65,RECIP_0235,Bill Payment,DEV_002,Hyderabad,0,legitimate
TXN_00000722,USER_0045,2025-10-23 01:15:19.649731,1674.12,RECIP_0435,Bill Payment,DEV_051,Kolkata,0,legitimate
TXN_00000723,USER_0854,2025-09-29 22:02:19.649737,1948.81,RECIP_0240,P2P,DEV_052,Bangalore,1,fake_refund
TXN_00000724,USER_0383,2025-09-15 20:59:19.649743,5123.24,RECIP_0122,P2M,DEV_075,Delhi,0,legitimate
TXN_00000725,USER_0934,2025-11-19 14:12:19.649749,7905.09,RECIP_0397,Recharge,DEV_064,Delhi,0,legitimate
TXN_00000726,USER_0213,2025-11-19 05:40:19.649754,38826.74,RECIP_0481,P2P,DEV_064,Delhi,0,legitimate
TXN_00000727,USER_0297,2025-11-25 10:55:19.649760,1376.98,RECIP_0118,P2M,DEV_091,Mumbai,0,legitimate
TXN_00000728,USER_0898,2025-11-11 15:38:19.649767,1079.17,RECIP_0048,Recharge,DEV_004,Bangalore,0,legitimate
TXN_00000729,USER_0750,2025-11-10 23:36:19.649772,4430.47,RECIP_0349,P2P,DEV_021,Mumbai,0,legitimate
TXN_00000730,USER_0709,2025-11-19 18:14:19.649778,1,RECIP_0324,P2M,DEV_079,Chennai,1,micropay_scam
TXN_00000731,USER_0679,2025-09-08 04:25:19.649784,49215.78,RECIP_0112,P2M,DEV_014,Delhi,0,legitimate
TXN_00000732,USER_0865,2025-10-14 01:14:19.649789,3245.48,RECIP_0318,Bill Payment,DEV_025,Kolkata,0,legitimate
TXN_00000733,USER_0134,2025-11-11 06:08:19.649795,14336.79,RECIP_0119,Recharge,DEV_083,Hyderabad,0,legitimate
TXN_00000734,USER_0972,2025-09-05 14:42:19.649801,1709.11,RECIP_0298,Bill Payment,DEV_015,Chennai,0,legitimate
TXN_00000735,USER_0664,2025-09-11 15:20:19.649807,3213.41,RECIP_0437,P2P,DEV_015,Mumbai,0,legitimate
TXN_00000736,USER_0058,2025-09-15 21:09:19.649812,6475.72,RECIP_0234,P2M,DEV_074,Mumbai,0,legitimate
TXN_00000737,USER_0924,2025-10-09 12:39:19.649818,34306.65,RECIP_0421,Recharge,DEV_041,Bangalore,0,legitimate
TXN_00000738,USER_0618,2025-11-28 22:36:19.649823,24243.83,RECIP_0232,P2P,DEV_027,Hyderabad,0,legitimate
TXN_00000739,USER_0258,2025-09-28 08:25:19.649828,8542.53,RECIP_0102,Recharge,DEV_079,Delhi,0,legitimate
TXN_00000740,USER_0112,2025-10-13 01:00:19.649834,7666.42,RECIP_0166,Recharge,DEV_034,Delhi,0,legitimate
TXN_00000741,USER_0632,2025-09-12 12:18:19.649839,4810.9,RECIP_0184,Bill Payment,DEV_055,Mumbai,0,legitimate
TXN_00000742,USER_0479,2025-10-02 06:35:19.649844,2099.73,RECIP_0209,P2M,DEV_096,Kolkata,0,legitimate
TXN_00000743,USER_0005,2025-12-03 01:20:19.649850,16760.4,RECIP_0167,P2P,DEV_040,Mumbai,1,new_recipient
TXN_00000744,USER_0244,2025-09-19 01:59:19.649855,10350.91,RECIP_0013,P2P,DEV_092,Chennai,0,legitimate
TXN_00000745,USER_0233,2025-10-18 16:17:19.649860,9993.88,RECIP_0406,Bill Payment,DEV_083,Hyderabad,0,legitimate
TXN_00000746,USER_0597,2025-10-26 13:11:19.649866,1497.53,RECIP_0279,Recharge,DEV_100,Kolkata,0,legitimate
TXN_00000747,USER_0457,2025-11-22 01:52:19.649871,18964.32,RECIP_0431,Bill Payment,DEV_059,Mumbai,0,legitimate
TXN_00000748,USER_0579,2025-09-22 06:04:19.649876,2437.22,RECIP_0234,Recharge,DEV_001,Hyderabad,0,legitimate
TXN_00000749,USER_0337,2025-09-07 12:44:19.649883,9345.31,RECIP_0484,Recharge,DEV_002,Bangalore,0,legitimate
TXN_00000750,USER_0352,2025-11-02 01:54:19.649889,2826.84,RECIP_0423,P2M,DEV_055,Chennai,0,legitimate
TXN_00000751,USER_0162,2025-11-16 11:17:19.649894,23183.48,RECIP_0130,Recharge,DEV_056,Delhi,0,legitimate
TXN_00000752,USER_0572,2025-10-12 21:44:19.649899,28308.5,RECIP_0107,P2M,DEV_058,Kolkata,0,legitimate
TXN_00000753,USER_0773,2025-11-25 22:59:19.649905,12737.2,RECIP_0264,Recharge,DEV_096,Mumbai,0,legitimate
TXN_00000754,USER_0332,2025-12-01 12:54:19.649910,16876.16,RECIP_0337,Recharge,DEV_001,Chennai,0,legitimate
TXN_00000755,USER_0316,2025-10-03 13:02:19.649915,5867.51,RECIP_0073,Bill Payment,DEV_072,Kolkata,0,legitimate
TXN_00000756,USER_0261,2025-10-04 16:10:19.649923,2,RECIP_0134,P2P,DEV_043,Chennai,1,micropay_scam
TXN_00000757,USER_0661,2025-11-08 23:06:19.649928,5857.17,RECIP_0087,P2M,DEV_091,Chennai,0,legitimate
TXN_00000758,USER_0928,2025-09-23 18:14:19.649933,10,RECIP_0149,Bill Payment,DEV_042,Mumbai,1,micropay_scam
TXN_00000759,USER_0164,2025-11-17 04:40:19.649939,65150.52,RECIP_0190,Recharge,DEV_074,Kolkata,1,new_recipient
TXN_00000760,USER_0422,2025-10-05 00:19:19.649944,11470.51,RECIP_0429,P2M,DEV_064,Chennai,1,fake_refund
TXN_00000761,USER_0434,2025-10-19 16:45:19.649950,16609.28,RECIP_0136,P2P,DEV_066,Delhi,0,legitimate
TXN_00000762,USER_0955,2025-09-29 08:03:19.649956,5228.5,RECIP_0154,Bill Payment,DEV_018,Delhi,0,legitimate
TXN_00000763,USER_0358,2025-11-24 06:04:19.649961,10594.27,RECIP_0459,P2M,DEV_055,Bangalore,0,legitimate
TXN_00000764,USER_0900,2025-11-27 07:09:19.649966,3886.26,RECIP_0500,P2M,DEV_088,Delhi,0,legitimate
TXN_00000765,USER_0919,2025-09-08 08:21:19.649972,32062.75,RECIP_0175,P2P,DEV_096,Chennai,1,velocity_attack
TXN_00000766,USER_0897,2025-09-10 21:10:19.649977,11339.57,RECIP_0283,P2M,DEV_018,Chennai,0,legitimate
TXN_00000767,USER_0491,2025-09-09 19:01:19.649982,78707.9,RECIP_0288,P2M,DEV_033,Hyderabad,1,new_recipient
TXN_00000768,USER_0812,2025-11-08 05:09:19.649987,16993.81,RECIP_0424,Bill Payment,DEV_066,Kolkata,1,fake_refund
TXN_00000769,USER_0406,2025-09-25 16:18:19.649992,5853.43,RECIP_0371,P2M,DEV_080,Chennai,0,legitimate
TXN_00000770,USER_0342,2025-09-19 00:56:19.649998,3829.88,RECIP_0257,P2M,DEV_070,Chennai,1,fake_refund
TXN_00000771,USER_0196,2025-11-23 11:40:19.650003,4188.05,RECIP_0183,Recharge,DEV_099,Hyderabad,0,legitimate
TXN_00000772,USER_0691,2025-09-18 01:22:19.650009,4064.84,RECIP_0087,P2M,DEV_062,Mumbai,0,legitimate
TXN_00000773,USER_0259,2025-11-09 12:04:19.650014,313.67,RECIP_0168,Bill Payment,DEV_032,Chennai,0,legitimate
TXN_00000774,USER_0530,2025-11-08 17:45:19.650020,10,RECIP_0305,Recharge,DEV_047,Delhi,1,micropay_scam
TXN_00000775,USER_0177,2025-10-17 21:55:19.650025,44657.23,RECIP_0388,Recharge,DEV_008,Delhi,1,new_recipient
TXN_00000776,USER_0273,2025-10-17 19:12:19.650030,2196.13,RECIP_0198,Bill Payment,DEV_058,Bangalore,0,legitimate
TXN_00000777,USER_0140,2025-10-10 09:04:19.650036,7296.18,RECIP_0475,Recharge,DEV_041,Mumbai,1,velocity_attack
TXN_00000778,USER_0461,2025-11-09 22:46:19.650041,5252.2,RECIP_0184,Bill Payment,DEV_056,Bangalore,0,legitimate
TXN_00000779,USER_0508,2025-09-15 00:49:19.650046,6023.0,RECIP_0191,Recharge,DEV_067,Mumbai,0,legitimate
TXN_00000780,USER_0807,2025-09-13 17:30:19.650051,3790.74,RECIP_0042,Recharge,DEV_080,Kolkata,0,legitimate
TXN_00000781,USER_0932,2025-10-13 04:37:19.650057,23034.12,RECIP_0349,Recharge,DEV_097,Chennai,0,legitimate
TXN_00000782,USER_0716,2025-10-09 01:22:19.650062,10,RECIP_0412,Recharge,DEV_050,Mumbai,1,micropay_scam
TXN_00000783,USER_0696,2025-11-13 10:26:19.650067,12595.47,RECIP_0298,Bill Payment,DEV_054,Delhi,0,legitimate
TXN_00000784,USER_0133,2025-10-28 12:20:19.650073,11931.82,RECIP_0072,P2P,DEV_060,Bangalore,1,fake_refund
TXN_00000785,USER_0080,2025-10-15 03:25:19.650078,23991.39,RECIP_0070,Bill Payment,DEV_021,Hyderabad,1,new_recipient
TXN_00000786,USER_0926,2025-10-07 21:35:19.650084,11687.57,RECIP_0465,P2P,DEV_041,Delhi,0,legitimate
TXN_00000787,USER_0762,2025-10-01 12:26:19.650089,846.84,RECIP_0265,Recharge,DEV_066,Mumbai,0,legitimate
TXN_00000788,USER_0891,2025-10-22 11:24:19.650094,3070.27,RECIP_0094,Recharge,DEV_055,Bangalore,0,legitimate
TXN_00000789,USER_0030,2025-11-17 07:22:19.650100,7390.94,RECIP_0327,P2M,DEV_074,Kolkata,0,legitimate
TXN_00000790,USER_0373,2025-11-13 08:31:19.650105,6937.83,RECIP_0357,Recharge,DEV_080,Delhi,0,legitimate
TXN_00000791,USER_0449,2025-09-16 06:43:19.650110,2901.36,RECIP_0371,P2P,DEV_072,Chennai,0,legitimate
TXN_00000792,USER_0417,2025-10-28 07:50:19.650117,6490.31,RECIP_0083,Bill Payment,DEV_096,Chennai,0,legitimate
TXN_00000793,USER_0415,2025-11-19 00:53:19.650122,4970.28,RECIP_0247,Bill Payment,DEV_001,Hyderabad,0,legitimate
TXN_00000794,USER_0624,2025-11-02 07:03:19.650128,22362.68,RECIP_0267,Bill Payment,DEV_030,Kolkata,0,legitimate
TXN_00000795,USER_0175,2025-11-03 09:54:19.650133,2060.08,RECIP_0070,Bill Payment,DEV_011,Chennai,0,legitimate
TXN_00000796,USER_0319,2025-11-04 18:51:19.650139,2358.62,RECIP_0174,Bill Payment,DEV_008,Chennai,0,legitimate
TXN_00000797,USER_0141,2025-10-09 03:43:19.650144,10349.29,RECIP_0006,P2M,DEV_086,Delhi,0,legitimate
TXN_00000798,USER_0062,2025-09-17 05:43:19.650149,9176.35,RECIP_0066,P2P,DEV_080,Kolkata,0,legitimate
TXN_00000799,USER_0822,2025-10-01 18:45:19.650155,16281.03,RECIP_0340,P2M,DEV_088,Hyderabad,0,legitimate
TXN_00000800,USER_0574,2025-10-09 00:27:19.650162,1602.0,RECIP_0118,Recharge,DEV_033,Mumbai,0,legitimate
TXN_00000801,USER_0725,2025-10-26 14:21:19.650168,2622.35,RECIP_0129,P2P,DEV_075,Mumbai,0,legitimate
TXN_00000802,USER_0669,2025-11-23 17:59:19.650173,9095.17,RECIP_0021,Bill Payment,DEV_029,Mumbai,1,fake_refund
TXN_00000803,USER_0437,2025-10-14 01:06:19.650179,1196.2,RECIP_0403,Recharge,DEV_034,Delhi,0,legitimate
TXN_00000804,USER_0756,2025-09-08 13:10:19.650185,2851.86,RECIP_0445,P2P,DEV_055,Delhi,0,legitimate
TXN_00000805,USER_0959,2025-10-28 11:11:19.650190,3464.86,RECIP_0441,P2M,DEV_064,Chennai,0,legitimate
TXN_00000806,USER_0498,2025-10-27 19:05:19.650196,2,RECIP_0457,Bill Payment,DEV_075,Kolkata,1,micropay_scam
TXN_00000807,USER_0420,2025-10-14 17:46:19.650201,13843.29,RECIP_0288,P2M,DEV_090,Bangalore,0,legitimate
TXN_00000808,USER_0546,2025-11-17 18:45:19.650206,7121.32,RECIP_0299,P2P,DEV_084,Hyderabad,0,legitimate
TXN_00000809,USER_0029,2025-10-05 09:05:19.650211,2007.91,RECIP_0195,Recharge,DEV_064,Hyderabad,0,legitimate
TXN_00000810,USER_0311,2025-10-03 19:43:19.650216,21327.44,RECIP_0165,P2M,DEV_035,Mumbai,0,legitimate
TXN_00000811,USER_0377,2025-10-18 18:32:19.650222,25732.08,RECIP_0097,Recharge,DEV_083,Bangalore,0,legitimate
TXN_00000812,USER_0712,2025-12-02 13:37:19.650227,30168.83,RECIP_0065,Recharge,DEV_003,Bangalore,0,legitimate
TXN_00000813,USER_0603,2025-10-12 13:55:19.650234,46747.85,RECIP_0311,Recharge,DEV_008,Delhi,0,legitimate
TXN_00000814,USER_0017,2025-10-29 14:50:19.650239,1416.29,RECIP_0211,Bill Payment,DEV_093,Hyderabad,0,legitimate
TXN_00000815,USER_0780,2025-09-14 07:17:19.650244,1,RECIP_0137,Bill Payment,DEV_070,Delhi,1,micropay_scam
TXN_00000816,USER_0785,2025-11-21 15:45:19.650250,8328.47,RECIP_0190,Recharge,DEV_061,Mumbai,0,legitimate
TXN_00000817,USER_0545,2025-11-04 13:40:19.650255,19121.13,RECIP_0280,P2M,DEV_026,Bangalore,1,fake_refund
TXN_00000818,USER_0968,2025-11-19 04:06:19.650260,20616.67,RECIP_0301,P2M,DEV_068,Hyderabad,0,legitimate
TXN_00000819,USER_0747,2025-11-16 02:17:19.650266,2849.75,RECIP_0239,Recharge,DEV_024,Bangalore,0,legitimate
TXN_00000820,USER_0269,2025-09-17 03:30:19.650272,854.44,RECIP_0438,Recharge,DEV_063,Hyderabad,0,legitimate
TXN_00000821,USER_0884,2025-11-21 02:56:19.650277,14104.94,RECIP_0485,Recharge,DEV_024,Delhi,0,legitimate
TXN_00000822,USER_0929,2025-10-15 16:37:19.650282,39188.84,RECIP_0422,Bill Payment,DEV_086,Bangalore,1,new_recipient
TXN_00000823,USER_0286,2025-09-10 03:39:19.650288,21819.18,RECIP_0301,P2M,DEV_092,Hyderabad,1,velocity_attack
TXN_00000824,USER_0102,2025-11-25 11:29:19.650293,2,RECIP_0467,Bill Payment,DEV_089,Kolkata,1,micropay_scam
TXN_00000825,USER_0278,2025-11-20 21:19:19.650299,8044.73,RECIP_0421,P2M,DEV_038,Delhi,0,legitimate
TXN_00000826,USER_0498,2025-09-24 23:04:19.650304,40538.99,RECIP_0297,P2M,DEV_064,Kolkata,1,velocity_attack
TXN_00000827,USER_0450,2025-10-07 23:23:19.650310,20795.77,RECIP_0128,Bill Payment,DEV_039,Kolkata,0,legitimate
TXN_00000828,USER_0794,2025-09-29 15:45:19.650315,1198.81,RECIP_0105,P2M,DEV_052,Mumbai,0,legitimate
TXN_00000829,USER_0297,2025-10-31 02:41:19.650320,13438.04,RECIP_0154,Recharge,DEV_074,Bangalore,0,legitimate
TXN_00000830,USER_0262,2025-09-19 17:08:19.650325,6136.89,RECIP_0351,P2M,DEV_060,Delhi,0,legitimate
